ODOMETRY 0.0 0.263779378038 0
ODOMETRY -0.00574881352323 0.307832486576 0
SENSOR 0 18.2362972441 -0.186507998283
ODOMETRY -0.00595049267876 0.308558276657 0
SENSOR 0 17.7837880241 -0.186333960598
ODOMETRY -0.0027298137611 0.221178751102 0
SENSOR 0 16.5431019667 -0.187673330705
ODOMETRY -0.00668818615024 0.353687093147 0
SENSOR 0 17.8102146933 -0.188900256121
ODOMETRY -0.000414709823503 0.310885445192 0
SENSOR 0 7.10482467601 -0.661212657423
SENSOR 0 12.7516439888 -0.188703760728
ODOMETRY -0.00174662222324 0.311602711884 0
SENSOR 0 8.14762628725 -0.675096249092
SENSOR 0 14.775303481 -0.191066244654
ODOMETRY -0.000652460198546 0.267081654364 0
SENSOR 0 6.52128508029 -0.68391971056
SENSOR 0 12.0734441965 -0.190150783444
SENSOR 0 15.4179504744 -0.201499049908
ODOMETRY 0.00230303533008 0.267924541347 0
SENSOR 0 13.5225598882 -0.199177494541
SENSOR 0 11.4814154519 -0.195148369142
ODOMETRY -0.0021859862311 0.313482073005 0
SENSOR 0 10.5365557803 -0.206751890625
ODOMETRY -0.00191836821761 0.31428046406 0
SENSOR 0 12.2930679359 -0.208047446682
SENSOR 0 13.3164289059 -0.213112822162
ODOMETRY 0.00100744156203 0.315521172257 0
SENSOR 0 13.0583094655 -0.223027573484
ODOMETRY -0.00110251873376 0.271080356903 0
SENSOR 0 13.2823486372 -0.220885973747
SENSOR 0 9.92039857976 -0.222679468849
ODOMETRY 0.000142476659879 0.362480564657 0
SENSOR 0 12.6590725387 -0.225724963221
SENSOR 0 9.34346263701 -0.22607658699
SENSOR 0 11.6771335979 -0.230521468743
ODOMETRY -0.0241609212675 0.27150808504 0
SENSOR 0 11.753163156 -0.235850563584
SENSOR 0 9.19489430536 -0.239519266446
ODOMETRY -0.0388880384843 0.31643402135 0
SENSOR 0 11.2522513171 -0.244348527557
ODOMETRY 0.00188422702969 0.270196521185 0
SENSOR 0 10.6245296651 -0.256619791227
ODOMETRY 0.00723891505452 0.315709375832 0
SENSOR 0 6.5439926391 -0.662302613713
SENSOR 0 10.7843527636 -0.264715266952
ODOMETRY -0.000881732771217 0.316124595691 0
SENSOR 0 7.68150892384 -0.684815975504
SENSOR 0 11.129271544 -0.277599390583
ODOMETRY 0.000528761498049 0.315875434298 0
SENSOR 0 10.7755059915 -0.290738507919
ODOMETRY 0.00805378199511 0.180898756185 0
SENSOR 0 10.0052728516 -0.303107524247
ODOMETRY 0.00554221636752 0.408149041317 0
SENSOR 0 11.800494616 -0.321269309719
SENSOR 0 9.01763694374 -0.321916060668
ODOMETRY 0.00156513271482 0.272069770634 0
SENSOR 0 8.4483114318 -0.330827531801
ODOMETRY 0.000419047922082 0.271905424849 0
SENSOR 0 8.97929802237 -0.350424784504
ODOMETRY 0.00501719267118 0.362264488805 0
SENSOR 0 8.73523514323 -0.368901044609
ODOMETRY 0.00866418236998 0.271833478358 0
SENSOR 0 9.0364529355 -0.390957743927
ODOMETRY 0.00622930747893 0.317245961203 0
SENSOR 0 8.36383748352 -0.41231290876
ODOMETRY 0.00384693388829 0.317267536905 0
SENSOR 0 7.18815143628 -0.428790488683
ODOMETRY 0.00301672285538 0.226411682879 0
SENSOR 0 7.15707953122 -0.455777159679
ODOMETRY 0.00420634856883 0.362886428521 0
SENSOR 0 6.69101807198 -0.479729721533
ODOMETRY -0.00170194860996 0.227326659116 0
SENSOR 0 6.12427440507 -0.50439928519
ODOMETRY 0.00121019774722 0.363127539596 0
SENSOR 0 5.92237403254 -0.535414487542
ODOMETRY 0.00813077117889 0.272720387858 0
SENSOR 0 6.11093873509 -0.573602866838
ODOMETRY 0.00547175777655 0.363209305882 0
SENSOR 0 6.27273828604 -0.616771058113
ODOMETRY 0.00794081113707 0.27287110533 0
SENSOR 0 5.9638826174 -0.657451058012
ODOMETRY 0.00469285947662 0.272853440859 0
ODOMETRY 0.00578980420699 0.364359218189 0
SENSOR 0 7.66374839083 -0.666949686393
ODOMETRY 0.00508776593978 0.273928822956 0
ODOMETRY -0.000311363185657 0.31890694566 0
SENSOR 0 13.0622848667 0.598914852576
ODOMETRY 0.00544505991175 0.273775455048 0
SENSOR 0 15.8692242739 0.656149444471
ODOMETRY 0.00669927172907 0.410450679543 0
SENSOR 0 21.765793082 -0.153343691883
ODOMETRY 0.00451629190439 0.273181917225 0
ODOMETRY 0.00632523178505 0.182299314031 0
ODOMETRY 0.00538299716378 0.410267279145 0
SENSOR 0 22.2571756282 -0.168195845361
SENSOR 0 17.047264983 0.365765802771
ODOMETRY -0.000681984385591 0.272699266577 0
SENSOR 0 22.4726922094 -0.17033949573
SENSOR 0 17.0673411928 0.368713989338
ODOMETRY -0.0109177859111 0.405009678534 0
SENSOR 0 16.2570728752 0.368071420785
ODOMETRY 0.00410974098462 0.179635742716 0
ODOMETRY -0.000715256473757 0.358016815409 0
ODOMETRY 0.00047565466862 0.267187368749 0
ODOMETRY 0.00139566967758 0.221503950331 0
SENSOR 0 15.7236463242 0.385471495733
ODOMETRY 0.00228844262519 0.353127809682 0
SENSOR 0 15.2544920754 0.394425111859
ODOMETRY -0.000940552703598 0.306802933294 0
SENSOR 0 14.4215882473 0.393609145887
ODOMETRY 0.00629217818391 0.349349337938 0
SENSOR 0 14.4487881179 0.412875655468
ODOMETRY 0.00239698858535 0.217343415391 0
SENSOR 0 13.9585882756 0.416238074347
ODOMETRY -0.00451402581208 0.258793913752 0
SENSOR 0 13.9215008149 0.425963243738
ODOMETRY 0.00224240796718 0.301385202241 0
SENSOR 0 20.2551282511 -0.225330334956
SENSOR 0 13.5375248347 0.441347978044
ODOMETRY 0.00101160995001 0.257802171862 0
SENSOR 0 15.6768537159 -0.226147004707
SENSOR 0 13.4960324871 0.445867297515
ODOMETRY -0.00355086292427 0.341045979722 0
SENSOR 0 7.94053154888 -0.678043385002
SENSOR 0 17.9442606878 -0.727466946479
SENSOR 0 18.4147479641 -0.231030884225
ODOMETRY 0.000674079495102 0.254031494042 0
SENSOR 0 7.13941953906 -0.694736978658
SENSOR 0 12.7240413952 0.470655824667
ODOMETRY 0.000546000677945 0.210524321603 0
SENSOR 0 12.3433830495 0.464905798302
SENSOR 0 17.8500302224 -0.243910415505
SENSOR 0 19.4893340222 -0.244772283589
SENSOR 0 15.5614138836 -0.242969107158
ODOMETRY -0.0148809652673 0.378205354392 0
SENSOR 0 20.3758648051 -0.247576214604
SENSOR 0 12.3591853818 0.494946246303
ODOMETRY 0.000630472337606 0.250368847885 0
SENSOR 0 15.4867125065 -0.249919177591
ODOMETRY 0.00124489189115 0.331748398716 0
SENSOR 0 11.7221321568 0.521633664811
ODOMETRY 0.0023021798523 0.247726946372 0
SENSOR 0 15.9170925727 -0.266017670241
ODOMETRY -0.00341534879344 0.245605557424 0
SENSOR 0 17.6655116434 -0.267664075288
SENSOR 0 14.1127615616 -0.270452145558
ODOMETRY 0.00606876808522 0.286008811193 0
SENSOR 0 23.5919819215 -0.315941339615
SENSOR 0 14.9478297739 -0.282240172588
ODOMETRY -0.00112564799704 0.284831195632 0
SENSOR 0 14.4788409398 -0.285846698034
ODOMETRY 0.00067354946732 0.284600491917 0
SENSOR 0 24.0809960796 -0.315737577314
ODOMETRY 0.000637134417646 0.243756620687 0
SENSOR 0 20.5505025872 -0.30712615222
ODOMETRY 0.000262629546985 0.243679789598 0
SENSOR 0 13.9138951104 -0.308035309968
ODOMETRY 0.00039426046554 0.324752767246 0
SENSOR 0 18.9586121186 -0.325601784489
ODOMETRY -0.00355920330225 0.202273676418 0
SENSOR 0 21.080058976 -0.332201443122
ODOMETRY 0.00138685123467 0.324036247654 0
SENSOR 0 17.5868897145 -0.336351624807
ODOMETRY 0.00177809417662 0.24211774011 0
SENSOR 0 20.3927419991 -0.345954882824
ODOMETRY 0.0113775764926 0.241954148336 0
SENSOR 0 18.7832984545 -0.350141040062
ODOMETRY 0.0189822870991 0.322673597058 0
SENSOR 0 19.0702492593 -0.359990837866
ODOMETRY -0.0026669988234 0.201146239974 0
SENSOR 0 18.2903899463 -0.368145473476
ODOMETRY -0.000975452771386 0.361858936674 0
ODOMETRY -0.000947183721572 0.240994211529 0
SENSOR 0 17.1928303029 -0.372876944554
SENSOR 0 12.4396984262 -0.394210360125
ODOMETRY 0.00116506146308 0.320900000173 0
SENSOR 0 21.6302640187 -0.384496225461
SENSOR 0 10.7907936501 -0.404833561648
SENSOR 0 22.7584228207 -0.383907040908
ODOMETRY 0.00273432695876 0.200696512457 0
SENSOR 0 10.4874219242 -0.41637748511
SENSOR 0 8.89324048166 -0.414384725925
SENSOR 0 21.8408022571 -0.387322871956
ODOMETRY -0.00197881719079 0.240468625768 0
SENSOR 0 9.0749311948 -0.424226797864
SENSOR 0 21.2841680398 -0.392715895239
ODOMETRY -0.002689130005 0.279130811262 0
SENSOR 0 9.35394694881 -0.442883793093
SENSOR 0 21.1362279209 -0.40177627768
ODOMETRY -6.27449958972 0.279406961101 0
SENSOR 0 9.23015793819 -0.454362539685
SENSOR 0 7.58720046714 -0.448510551001
SENSOR 0 20.6111126488 -0.405478265338
ODOMETRY 0.00214944329014 0.278736004608 0
SENSOR 0 24.6882487571 -0.49957203977
SENSOR 0 20.2211904951 -0.412931452395
ODOMETRY -0.00196008881635 0.27784580225 0
SENSOR 0 8.69231842702 -0.486244098563
SENSOR 0 12.3738522314 -0.504597452033
SENSOR 0 19.9362590084 -0.419672728438
ODOMETRY -0.000993863175685 0.237560013384 0
SENSOR 0 8.20400826665 -0.499534563908
SENSOR 0 16.2433651313 -0.532116540362
SENSOR 0 19.5119052258 -0.427214959446
ODOMETRY 0.000560292869025 0.356116048938 0
SENSOR 0 11.9634855142 -0.537571390231
SENSOR 0 19.0183778691 -0.43482365339
ODOMETRY 6.27784292925 0.157214534532 0
SENSOR 0 8.21378943658 -0.542857108795
SENSOR 0 19.5026235028 -0.441531519381
ODOMETRY 0.000379552573158 0.276518155011 0
SENSOR 0 7.76626065239 -0.556210748282
SENSOR 0 19.5580305385 -0.448952049151
ODOMETRY -0.015692800651 0.315406230197 0
SENSOR 0 7.05275262781 -0.576540381178
SENSOR 0 18.2240367696 -0.456748210323
ODOMETRY 0.00121076018712 0.196658308044 0
SENSOR 0 7.24773130405 -0.603424019394
SENSOR 0 18.3565262729 -0.466127929405
ODOMETRY 0.00650663096675 0.196705998719 0
SENSOR 0 6.6455692651 -0.6253757195
SENSOR 0 18.4429769308 -0.474177985971
ODOMETRY 0.000407188574222 0.352075971697 0
